InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500902,P1012,Coffee Mug,Home,2,2025-06-19 21:05:00,208.69,10132.0,India
500902,P1010,Phone Cover,Accessories,1,2025-06-19 21:05:00,339.43,,India
500902,P1015,Running Shoes,Fashion,4,2025-06-19 21:05:00,2418.34,10132.0,India
500903,P1006,Notebook Pack,Stationery,2,2025-06-05 09:51:00,232.23,10132.0,India
500903,P1014,Fitness Band,Electronics,2,2025-06-05 09:51:00,1821.19,10132.0,India
500903,P1009,Smart Watch,Electronics,2,2025-06-05 09:51:00,3284.58,10132.0,India
500903,P1005,Keyboard,Electronics,4,2025-06-05 09:51:00,1102.38,10132.0,India
500903,P1013,Headphones,Electronics,4,2025-06-05 09:51:00,2145.95,10132.0,India
500904,P1015,Running Shoes,Fashion,5,2025-01-11 17:44:00,2534.94,10132.0,India
500904,P1001,Wireless Mouse,Electronics,4,2025-01-11 17:44:00,870.37,10132.0,India
500904,P1011,Desk Lamp,Home,1,2025-01-11 17:44:00,1399.41,10132.0,India
500905,P1005,Keyboard,Electronics,1,2025-03-11 17:19:00,1317.2,10132.0,India
500905,P1007,Water Bottle,Lifestyle,3,2025-03-11 17:19:00,382.43,10132.0,India
500905,P1003,USB-C Cable,Accessories,3,2025-03-11 17:19:00,305.15,10132.0,India
500905,P1001,Wireless Mouse,Electronics,5,2025-03-11 17:19:00,861.49,10132.0,India
500906,P1007,Water Bottle,Lifestyle,5,2025-03-28 13:54:00,381.46,10132.0,India
500906,P1001,Wireless Mouse,Electronics,4,2025-03-28 13:54:00,770.01,10132.0,India
500906,P1008,Travel Backpack,Lifestyle,3,2025-03-28 13:54:00,1809.03,10132.0,India
500907,P1003,USB-C Cable,Accessories,4,2025-01-21 12:47:00,347.38,10133.0,United Kingdom
500907,P1001,Wireless Mouse,Electronics,7,2025-01-21 12:47:00,932.39,10133.0,United Kingdom
500907,P1007,Water Bottle,Lifestyle,5,2025-01-21 12:47:00,447.84,10133.0,United Kingdom
500907,P1009,Smart Watch,Electronics,7,2025-01-21 12:47:00,3362.73,10133.0,United Kingdom
500908,P1014,Fitness Band,Electronics,7,2025-09-20 21:50:00,2003.53,10133.0,United Kingdom
500908,P1009,Smart Watch,Electronics,6,2025-09-20 21:50:00,3237.02,10133.0,United Kingdom
500908,P1003,USB-C Cable,Accessories,5,2025-09-20 21:50:00,372.65,10133.0,United Kingdom
500908,P1011,Desk Lamp,Home,6,2025-09-20 21:50:00,1612.11,10133.0,United Kingdom
500909,P1008,Travel Backpack,Lifestyle,2,2025-03-07 20:48:00,2042.82,10133.0,United Kingdom
500910,P1003,USB-C Cable,Accessories,2,2025-10-20 20:15:00,359.19,10133.0,United Kingdom
500911,P1003,USB-C Cable,Accessories,3,2025-06-24 21:58:00,349.54,10133.0,United Kingdom
500911,P1015,Running Shoes,Fashion,7,2025-06-24 21:58:00,3088.47,10133.0,United Kingdom
500911,P1004,Laptop Stand,Accessories,6,2025-06-24 21:58:00,1061.99,10133.0,United Kingdom
500911,P1007,Water Bottle,Lifestyle,7,2025-06-24 21:58:00,498.0,10133.0,United Kingdom
500911,P1003,USB-C Cable,Accessories,2,2025-06-24 21:58:00,339.24,10133.0,United Kingdom
500912,P1013,Headphones,Electronics,4,2025-04-18 08:45:00,2592.3,10133.0,United Kingdom
500913,P1006,Notebook Pack,Stationery,5,2025-04-12 19:31:00,274.21,10133.0,United Kingdom
C500913,P1002,Bluetooth Speaker,Electronics,-5,2025-04-12 19:31:00,1615.22,10133.0,United Kingdom
500913,P1006,Notebook Pack,Stationery,3,2025-04-12 19:31:00,272.79,10133.0,United Kingdom
500913,P1007,Water Bottle,Lifestyle,7,2025-04-12 19:31:00,424.35,10133.0,United Kingdom
500913,P1007,Water Bottle,Lifestyle,3,2025-04-12 19:31:00,490.84,10133.0,United Kingdom
500914,P1010,Phone Cover,Accessories,6,2025-04-27 10:25:00,394.31,10133.0,United Kingdom
500914,P1007,Water Bottle,Lifestyle,5,2025-04-27 10:25:00,435.99,10133.0,United Kingdom
500914,P1008,Travel Backpack,Lifestyle,6,2025-04-27 10:25:00,1968.51,10133.0,United Kingdom
500914,P1009,Smart Watch,Electronics,4,2025-04-27 10:25:00,3624.26,10133.0,United Kingdom
500914,P1003,USB-C Cable,Accessories,5,2025-04-27 10:25:00,333.14,10133.0,United Kingdom
500915,P1003,USB-C Cable,Accessories,7,2025-11-14 20:52:00,362.04,10133.0,United Kingdom
500915,P1001,Wireless Mouse,Electronics,7,2025-11-14 20:52:00,950.92,10133.0,United Kingdom
500915,P1012,Coffee Mug,Home,7,2025-11-14 20:52:00,237.14,10133.0,United Kingdom
500915,P1003,USB-C Cable,Accessories,6,2025-11-14 20:52:00,327.51,10133.0,United Kingdom
500916,P1012,Coffee Mug,Home,5,2025-08-19 13:47:00,219.71,10133.0,United Kingdom
500916,P1018,Sunglasses,Fashion,7,2025-08-19 13:47:00,969.81,10133.0,United Kingdom
500916,P1002,Bluetooth Speaker,Electronics,7,2025-08-19 13:47:00,1673.13,10133.0,United Kingdom
500916,P1015,Running Shoes,Fashion,4,2025-08-19 13:47:00,3117.23,10133.0,United Kingdom
500917,P1015,Running Shoes,Fashion,3,2025-07-26 15:55:00,2668.13,10133.0,United Kingdom
500917,P1014,Fitness Band,Electronics,2,2025-07-26 15:55:00,2223.34,10133.0,United Kingdom
500917,P1013,Headphones,Electronics,7,2025-07-26 15:55:00,2351.52,10133.0,United Kingdom
500917,P1014,Fitness Band,Electronics,7,2025-07-26 15:55:00,2236.58,10133.0,United Kingdom
500918,P1013,Headphones,Electronics,5,2025-04-05 11:06:00,2351.78,10133.0,United Kingdom
500919,P1010,Phone Cover,Accessories,6,2025-01-12 15:25:00,383.5,10133.0,United Kingdom
500919,P1016,T-Shirt,Fashion,5,2025-01-12 15:25:00,679.91,10133.0,United Kingdom
500920,P1004,Laptop Stand,Accessories,2,2025-09-07 18:03:00,1252.92,10133.0,United Kingdom
500920,P1010,Phone Cover,Accessories,3,2025-09-07 18:03:00,380.09,10133.0,United Kingdom
500920,P1007,Water Bottle,Lifestyle,5,2025-09-07 18:03:00,457.98,10133.0,United Kingdom
500921,P1014,Fitness Band,Electronics,6,2025-11-20 10:21:00,1912.38,10133.0,United Kingdom
500921,P1010,Phone Cover,Accessories,4,2025-11-20 10:21:00,419.39,10133.0,United Kingdom
500921,P1005,Keyboard,Electronics,4,2025-11-20 10:21:00,1396.87,10133.0,United Kingdom
500922,P1007,Water Bottle,Lifestyle,3,2025-08-17 13:26:00,414.02,10134.0,Germany
500922,P1011,Desk Lamp,Home,4,2025-08-17 13:26:00,1373.51,10134.0,Germany
500923,P1005,Keyboard,Electronics,3,2025-10-23 20:21:00,1266.53,10134.0,Germany
500923,P1008,Travel Backpack,Lifestyle,5,2025-10-23 20:21:00,1940.55,10134.0,Germany
500924,P1001,Wireless Mouse,Electronics,3,2025-05-08 15:36:00,800.75,10134.0,Germany
500924,P1005,Keyboard,Electronics,5,2025-05-08 15:36:00,1156.23,10134.0,Germany
500924,P1015,Running Shoes,Fashion,5,2025-05-08 15:36:00,2699.14,10134.0,Germany
500924,P1009,Smart Watch,Electronics,1,2025-05-08 15:36:00,2968.7,10134.0,Germany
500925,P1002,Bluetooth Speaker,Electronics,4,2025-05-22 19:09:00,1423.03,10134.0,Germany
500925,P1011,Desk Lamp,Home,3,2025-05-22 19:09:00,1383.39,10134.0,Germany
500925,P1005,Keyboard,Electronics,3,2025-05-22 19:09:00,1308.51,10134.0,Germany
500926,P1007,Water Bottle,Lifestyle,2,2025-06-10 17:56:00,435.53,10134.0,Germany
500926,P1004,Laptop Stand,Accessories,3,2025-06-10 17:56:00,1045.64,10134.0,Germany
500926,P1007,Water Bottle,Lifestyle,5,2025-06-10 17:56:00,422.85,10134.0,Germany
500926,P1013,Headphones,Electronics,4,2025-06-10 17:56:00,2287.24,10134.0,Germany
500926,P1010,Phone Cover,Accessories,3,2025-06-10 17:56:00,328.36,10134.0,Germany
500927,P1003,USB-C Cable,Accessories,3,2025-11-30 18:48:00,296.9,10135.0,India
500927,P1005,Keyboard,Electronics,4,2025-11-30 18:48:00,1229.19,10135.0,India
500927,P1015,Running Shoes,Fashion,3,2025-11-30 18:48:00,2302.95,10135.0,India
500927,P1009,Smart Watch,Electronics,2,2025-11-30 18:48:00,3122.74,10135.0,India
500928,P1001,Wireless Mouse,Electronics,1,2025-03-25 17:08:00,727.48,10135.0,India
500928,P1016,T-Shirt,Fashion,3,2025-03-25 17:08:00,556.08,10135.0,India
500928,P1013,Headphones,Electronics,5,2025-03-25 17:08:00,1990.3,10135.0,India
500929,P1002,Bluetooth Speaker,Electronics,3,2025-06-15 14:11:00,1446.24,10135.0,India
500929,P1002,Bluetooth Speaker,Electronics,5,2025-06-15 14:11:00,1365.85,10135.0,India
500929,P1005,Keyboard,Electronics,4,2025-06-15 14:11:00,1094.42,10135.0,India
500930,P1008,Travel Backpack,Lifestyle,1,2025-03-19 09:33:00,1995.72,10135.0,India
500930,P1011,Desk Lamp,Home,1,2025-03-19 09:33:00,1276.3,10135.0,India
500931,P1017,Jeans,Fashion,4,2025-09-10 14:34:00,1644.35,10135.0,India
500932,P1015,Running Shoes,Fashion,3,2025-10-08 21:05:00,2652.71,10136.0,India
500932,P1009,Smart Watch,Electronics,3,2025-10-08 21:05:00,3269.0,10136.0,India
500933,P1016,T-Shirt,Fashion,2,2025-10-13 08:03:00,625.78,10136.0,India
500933,P1005,Keyboard,Electronics,3,2025-10-13 08:03:00,1379.01,10136.0,India
500934,P1017,Jeans,Fashion,4,2025-11-21 18:25:00,1835.99,10136.0,India
500935,P1002,Bluetooth Speaker,Electronics,3,2025-12-23 14:35:00,1754.77,10136.0,India
500936,P1003,USB-C Cable,Accessories,6,2025-10-26 15:00:00,370.1,10136.0,India
500936,P1006,Notebook Pack,Stationery,5,2025-10-26 15:00:00,269.9,10136.0,India
500936,P1010,Phone Cover,Accessories,4,2025-10-26 15:00:00,405.87,10136.0,India
500937,P1009,Smart Watch,Electronics,4,2025-03-23 21:12:00,3239.0,10136.0,India
500937,P1013,Headphones,Electronics,2,2025-03-23 21:12:00,2604.95,10136.0,India
500937,P1015,Running Shoes,Fashion,6,2025-03-23 21:12:00,3142.69,10136.0,India
500937,P1013,Headphones,Electronics,3,2025-03-23 21:12:00,2369.45,10136.0,India
500937,P1004,Laptop Stand,Accessories,7,2025-03-23 21:12:00,1248.36,10136.0,India
500938,P1007,Water Bottle,Lifestyle,6,2025-10-19 19:47:00,488.02,10136.0,India
500938,P1002,Bluetooth Speaker,Electronics,7,2025-10-19 19:47:00,1767.33,10136.0,India
500938,P1009,Smart Watch,Electronics,3,2025-10-19 19:47:00,3456.51,10136.0,India
500939,P1007,Water Bottle,Lifestyle,5,2025-04-21 21:11:00,499.85,10136.0,India
500939,P1011,Desk Lamp,Home,5,2025-04-21 21:11:00,1638.52,10136.0,India
500939,P1006,Notebook Pack,Stationery,5,2025-04-21 21:11:00,285.21,10136.0,India
500940,P1004,Laptop Stand,Accessories,2,2025-12-08 21:15:00,1229.89,10136.0,India
500941,P1010,Phone Cover,Accessories,5,2025-01-06 12:59:00,391.83,10136.0,India
500942,P1007,Water Bottle,Lifestyle,7,2025-03-23 09:03:00,430.47,10136.0,India
500942,P1012,Coffee Mug,Home,2,2025-03-23 09:03:00,218.78,10136.0,India
500942,P1010,Phone Cover,Accessories,2,2025-03-23 09:03:00,433.34,10136.0,India
500943,P1004,Laptop Stand,Accessories,7,2025-05-15 15:59:00,1204.97,10136.0,India
500943,P1001,Wireless Mouse,Electronics,5,2025-05-15 15:59:00,859.05,10136.0,India
500944,P1018,Sunglasses,Fashion,3,2025-08-22 21:56:00,857.66,10137.0,Australia
500944,P1016,T-Shirt,Fashion,1,2025-08-22 21:56:00,626.73,10137.0,Australia
500944,P1003,USB-C Cable,Accessories,4,2025-08-22 21:56:00,309.65,10137.0,Australia
500944,P1016,T-Shirt,Fashion,4,2025-08-22 21:56:00,638.59,10137.0,Australia
500944,P1001,Wireless Mouse,Electronics,5,2025-08-22 21:56:00,862.51,10137.0,Australia
500945,P1007,Water Bottle,Lifestyle,3,2025-05-24 19:18:00,361.05,10137.0,Australia
500945,P1007,Water Bottle,Lifestyle,2,2025-05-24 19:18:00,414.14,10137.0,Australia
500945,P1002,Bluetooth Speaker,Electronics,5,2025-05-24 19:18:00,1599.55,10137.0,Australia
500945,P1016,T-Shirt,Fashion,2,2025-05-24 19:18:00,624.83,10137.0,Australia
500946,P1012,Coffee Mug,Home,4,2025-05-27 13:05:00,211.76,10137.0,Australia
500946,P1012,Coffee Mug,Home,3,2025-05-27 13:05:00,208.0,10137.0,Australia
500946,P1011,Desk Lamp,Home,3,2025-05-27 13:05:00,1274.84,10137.0,Australia
500946,P1012,Coffee Mug,Home,4,2025-05-27 13:05:00,218.24,10137.0,Australia
500946,P1005,Keyboard,Electronics,4,2025-05-27 13:05:00,1241.14,10137.0,Australia
500947,P1005,Keyboard,Electronics,3,2025-08-10 09:38:00,1300.85,10137.0,Australia
500947,P1015,Running Shoes,Fashion,5,2025-08-10 09:38:00,2679.83,10137.0,Australia
500947,P1002,Bluetooth Speaker,Electronics,3,2025-08-10 09:38:00,1500.9,10137.0,Australia
500948,P1018,Sunglasses,Fashion,2,2025-11-17 10:38:00,962.13,10137.0,Australia
500948,P1007,Water Bottle,Lifestyle,4,2025-11-17 10:38:00,365.62,10137.0,Australia
500948,P1004,Laptop Stand,Accessories,5,2025-11-17 10:38:00,1007.79,10137.0,Australia
500949,P1006,Notebook Pack,Stationery,2,2025-10-22 08:16:00,258.16,10137.0,Australia
500949,P1016,T-Shirt,Fashion,1,2025-10-22 08:16:00,578.09,10137.0,Australia
500949,P1012,Coffee Mug,Home,5,2025-10-22 08:16:00,216.39,10137.0,Australia
500949,P1013,Headphones,Electronics,2,2025-10-22 08:16:00,2232.87,10137.0,Australia
500949,P1004,Laptop Stand,Accessories,2,2025-10-22 08:16:00,1027.07,10137.0,Australia
500950,P1001,Wireless Mouse,Electronics,5,2025-12-22 22:48:00,846.93,10137.0,Australia
500950,P1003,USB-C Cable,Accessories,3,2025-12-22 22:48:00,283.56,10137.0,Australia
500951,P1007,Water Bottle,Lifestyle,1,2025-04-18 16:40:00,360.39,10137.0,Australia
500952,P1003,USB-C Cable,Accessories,2,2025-04-06 21:49:00,281.36,10138.0,India
500953,P1010,Phone Cover,Accessories,2,2025-07-03 18:25:00,324.11,10138.0,India
500954,P1002,Bluetooth Speaker,Electronics,3,2025-08-08 17:37:00,1421.58,10138.0,India
500954,P1011,Desk Lamp,Home,2,2025-08-08 17:37:00,1118.31,10138.0,India
500954,P1013,Headphones,Electronics,3,2025-08-08 17:37:00,2201.77,10138.0,India
500954,P1012,Coffee Mug,Home,3,2025-08-08 17:37:00,188.68,10138.0,India
500955,P1016,T-Shirt,Fashion,2,2025-01-20 15:48:00,574.03,10138.0,India
500956,P1013,Headphones,Electronics,3,2025-11-20 22:06:00,2021.11,10139.0,India
500956,P1016,T-Shirt,Fashion,1,2025-11-20 22:06:00,548.89,10139.0,India
500956,P1015,Running Shoes,Fashion,1,2025-11-20 22:06:00,2428.04,10139.0,India
500956,P1005,Keyboard,Electronics,3,2025-11-20 22:06:00,1221.68,10139.0,India
500957,P1006,Notebook Pack,Stationery,2,2025-09-17 15:04:00,225.89,10139.0,India
500957,P1018,Sunglasses,Fashion,3,2025-09-17 15:04:00,892.37,10139.0,India
500957,P1004,Laptop Stand,Accessories,3,2025-09-17 15:04:00,952.23,10139.0,India
500957,P1015,Running Shoes,Fashion,2,2025-09-17 15:04:00,2541.92,10139.0,India
500957,P1011,Desk Lamp,Home,2,2025-09-17 15:04:00,1137.71,10139.0,India
500958,P1008,Travel Backpack,Lifestyle,1,2025-02-09 11:30:00,1763.39,10139.0,India
500958,P1006,Notebook Pack,Stationery,2,2025-02-09 11:30:00,214.97,10139.0,India
500958,P1011,Desk Lamp,Home,3,2025-02-09 11:30:00,1254.68,10139.0,India
500958,P1015,Running Shoes,Fashion,3,2025-02-09 11:30:00,2586.78,10139.0,India
500959,P1001,Wireless Mouse,Electronics,2,2025-03-26 10:08:00,758.46,10139.0,India
500959,P1014,Fitness Band,Electronics,1,2025-03-26 10:08:00,1780.29,10139.0,India
500959,P1012,Coffee Mug,Home,3,2025-03-26 10:08:00,190.69,10139.0,India
500959,P1002,Bluetooth Speaker,Electronics,2,2025-03-26 10:08:00,1405.91,10139.0,India
500959,P1003,USB-C Cable,Accessories,1,2025-03-26 10:08:00,260.6,10139.0,India
500960,P1017,Jeans,Fashion,1,2025-12-07 13:30:00,1642.58,10139.0,India
500960,P1004,Laptop Stand,Accessories,1,2025-12-07 13:30:00,884.89,10139.0,India
500960,P1007,Water Bottle,Lifestyle,2,2025-12-07 13:30:00,391.17,10139.0,India
500960,P1018,Sunglasses,Fashion,2,2025-12-07 13:30:00,850.27,10139.0,India
500961,P1004,Laptop Stand,Accessories,3,2025-12-03 10:37:00,861.69,10139.0,India
500961,P1010,Phone Cover,Accessories,1,2025-12-03 10:37:00,347.9,10139.0,India
C500961,P1012,Coffee Mug,Home,-1,2025-12-03 10:37:00,189.44,10139.0,India
500961,P1017,Jeans,Fashion,3,2025-12-03 10:37:00,1447.92,10139.0,India
500962,P1011,Desk Lamp,Home,1,2025-06-05 22:51:00,1323.05,10139.0,India
500962,P1007,Water Bottle,Lifestyle,3,2025-06-05 22:51:00,377.14,10139.0,India
500963,P1018,Sunglasses,Fashion,1,2025-02-20 10:24:00,793.6,10139.0,India
500963,P1017,Jeans,Fashion,1,2025-02-20 10:24:00,1628.78,10139.0,India
500963,P1017,Jeans,Fashion,1,2025-02-20 10:24:00,1539.15,10139.0,India
500963,P1014,Fitness Band,Electronics,3,2025-02-20 10:24:00,1661.79,10139.0,India
500963,P1009,Smart Watch,Electronics,2,2025-02-20 10:24:00,2598.15,10139.0,India
500964,P1007,Water Bottle,Lifestyle,3,2025-06-14 20:25:00,396.22,10140.0,India
500965,P1005,Keyboard,Electronics,2,2025-08-19 17:53:00,1165.22,10140.0,India
500965,P1014,Fitness Band,Electronics,3,2025-08-19 17:53:00,1836.16,10140.0,India
500966,P1016,T-Shirt,Fashion,1,2025-05-04 17:33:00,561.4,10140.0,India
500966,P1003,USB-C Cable,Accessories,3,2025-05-04 17:33:00,260.46,10140.0,India
500966,P1005,Keyboard,Electronics,3,2025-05-04 17:33:00,1034.25,10140.0,India
500967,P1010,Phone Cover,Accessories,3,2025-05-24 15:41:00,338.53,10140.0,India
500967,P1016,T-Shirt,Fashion,3,2025-05-24 15:41:00,567.66,10140.0,India
500967,P1018,Sunglasses,Fashion,3,2025-05-24 15:41:00,872.02,10140.0,India
500968,P1003,USB-C Cable,Accessories,3,2025-10-21 10:30:00,283.46,10140.0,India
500968,P1017,Jeans,Fashion,3,2025-10-21 10:30:00,1558.96,10140.0,India
500968,P1009,Smart Watch,Electronics,2,2025-10-21 10:30:00,3062.59,10140.0,India
500969,P1008,Travel Backpack,Lifestyle,3,2025-04-27 13:59:00,1692.66,10140.0,India
500969,P1007,Water Bottle,Lifestyle,2,2025-04-27 13:59:00,380.39,10140.0,India
500969,P1009,Smart Watch,Electronics,3,2025-04-27 13:59:00,2805.66,10140.0,India
500970,P1010,Phone Cover,Accessories,1,2025-11-10 22:50:00,343.96,10140.0,India
500970,P1018,Sunglasses,Fashion,3,2025-11-10 22:50:00,823.5,10140.0,India
500971,P1010,Phone Cover,Accessories,3,2025-10-25 16:11:00,314.78,10140.0,India
500972,P1016,T-Shirt,Fashion,2,2025-11-21 21:21:00,540.1,10140.0,India
500972,P1009,Smart Watch,Electronics,3,2025-11-21 21:21:00,2825.73,10140.0,India
C500973,P1013,Headphones,Electronics,-6,2025-11-07 09:16:00,2773.58,10141.0,India
500974,P1016,T-Shirt,Fashion,5,2025-04-07 20:59:00,748.75,10141.0,India
500974,P1009,Smart Watch,Electronics,6,2025-04-07 20:59:00,3495.38,10141.0,India
500974,P1002,Bluetooth Speaker,Electronics,5,2025-04-07 20:59:00,1768.02,10141.0,India
500975,P1011,Desk Lamp,Home,2,2025-02-25 15:27:00,1386.21,10141.0,India
500975,P1002,Bluetooth Speaker,Electronics,2,2025-02-25 15:27:00,1843.55,10141.0,India
500975,P1018,Sunglasses,Fashion,6,2025-02-25 15:27:00,985.97,10141.0,India
500975,P1014,Fitness Band,Electronics,3,2025-02-25 15:27:00,1878.49,10141.0,India
500976,P1009,Smart Watch,Electronics,4,2025-01-31 08:07:00,3400.43,10141.0,India
500976,P1009,Smart Watch,Electronics,6,2025-01-31 08:07:00,3347.83,10141.0,India
500976,P1001,Wireless Mouse,Electronics,6,2025-01-31 08:07:00,934.31,10141.0,India
500977,P1007,Water Bottle,Lifestyle,6,2025-03-29 20:52:00,469.52,10141.0,India
500977,P1003,USB-C Cable,Accessories,6,2025-03-29 20:52:00,360.39,10141.0,India
500977,P1009,Smart Watch,Electronics,5,2025-03-29 20:52:00,3189.89,10141.0,India
500977,P1014,Fitness Band,Electronics,3,2025-03-29 20:52:00,1962.11,10141.0,India
500978,P1004,Laptop Stand,Accessories,2,2025-03-30 22:14:00,1088.83,10141.0,India
500978,P1013,Headphones,Electronics,5,2025-03-30 22:14:00,2383.89,10141.0,India
500978,P1003,USB-C Cable,Accessories,5,2025-03-30 22:14:00,358.46,10141.0,India
500979,P1001,Wireless Mouse,Electronics,6,2025-07-16 21:39:00,967.56,10141.0,India
500979,P1016,T-Shirt,Fashion,5,2025-07-16 21:39:00,728.75,10141.0,India
500979,P1011,Desk Lamp,Home,2,2025-07-16 21:39:00,1493.56,10141.0,India
500979,P1015,Running Shoes,Fashion,6,2025-07-16 21:39:00,2704.56,10141.0,India
500980,P1006,Notebook Pack,Stationery,5,2025-02-09 17:53:00,269.58,10141.0,India
500980,P1013,Headphones,Electronics,4,2025-02-09 17:53:00,2401.78,10141.0,India
500980,P1008,Travel Backpack,Lifestyle,5,2025-02-09 17:53:00,2227.72,10141.0,India
500980,P1001,Wireless Mouse,Electronics,7,2025-02-09 17:53:00,998.84,10141.0,India
500981,P1013,Headphones,Electronics,6,2025-12-24 09:28:00,2450.55,10141.0,India
500982,P1014,Fitness Band,Electronics,2,2025-09-09 14:46:00,2042.93,10141.0,India
500982,P1009,Smart Watch,Electronics,4,2025-09-09 14:46:00,3732.76,10141.0,India
500982,P1006,Notebook Pack,Stationery,3,2025-09-09 14:46:00,270.26,10141.0,India
500982,P1017,Jeans,Fashion,6,2025-09-09 14:46:00,1850.23,10141.0,India
500983,P1008,Travel Backpack,Lifestyle,2,2025-01-19 14:23:00,2274.31,10141.0,India
500984,P1009,Smart Watch,Electronics,2,2025-11-12 19:35:00,3466.27,10141.0,India
500985,P1009,Smart Watch,Electronics,3,2025-03-18 12:09:00,3261.98,10141.0,India
500985,P1017,Jeans,Fashion,2,2025-03-18 12:09:00,1740.22,10141.0,India
500985,P1002,Bluetooth Speaker,Electronics,6,2025-03-18 12:09:00,1777.16,10141.0,India
500985,P1006,Notebook Pack,Stationery,4,2025-03-18 12:09:00,289.1,10141.0,India
500986,P1003,USB-C Cable,Accessories,2,2025-03-27 11:01:00,362.61,10141.0,India
500986,P1006,Notebook Pack,Stationery,6,2025-03-27 11:01:00,264.82,10141.0,India
500987,P1008,Travel Backpack,Lifestyle,1,2025-04-02 10:34:00,1832.72,10142.0,India
500987,P1009,Smart Watch,Electronics,5,2025-04-02 10:34:00,3186.92,10142.0,India
500988,P1002,Bluetooth Speaker,Electronics,4,2025-01-30 14:08:00,1395.84,10142.0,India
500988,P1012,Coffee Mug,Home,5,2025-01-30 14:08:00,210.27,10142.0,India
500989,P1008,Travel Backpack,Lifestyle,2,2025-08-21 10:45:00,1952.22,10142.0,India
500990,P1010,Phone Cover,Accessories,4,2025-02-04 14:08:00,351.02,10142.0,India
500991,P1017,Jeans,Fashion,4,2025-07-22 16:34:00,1746.78,10142.0,India
500991,P1012,Coffee Mug,Home,5,2025-07-22 16:34:00,202.08,10142.0,India
500991,P1013,Headphones,Electronics,3,2025-07-22 16:34:00,2209.32,10142.0,India
500991,P1017,Jeans,Fashion,4,2025-07-22 16:34:00,1479.47,10142.0,India
500992,P1004,Laptop Stand,Accessories,5,2025-02-07 17:23:00,1079.75,10142.0,India
500992,P1010,Phone Cover,Accessories,3,2025-02-07 17:23:00,315.77,10142.0,India
500992,P1001,Wireless Mouse,Electronics,2,2025-02-07 17:23:00,788.7,10142.0,India
500993,P1005,Keyboard,Electronics,3,2025-03-17 15:55:00,1174.15,10142.0,India
500993,P1008,Travel Backpack,Lifestyle,4,2025-03-17 15:55:00,1805.16,10142.0,India
500993,P1015,Running Shoes,Fashion,3,2025-03-17 15:55:00,2690.12,10142.0,India
500993,P1014,Fitness Band,Electronics,1,2025-03-17 15:55:00,1707.38,10142.0,India
500993,P1004,Laptop Stand,Accessories,3,2025-03-17 15:55:00,973.83,10142.0,India
500994,P1003,USB-C Cable,Accessories,5,2025-07-17 22:41:00,286.68,10142.0,India
500994,P1018,Sunglasses,Fashion,4,2025-07-17 22:41:00,816.39,10142.0,India
500994,P1016,T-Shirt,Fashion,1,2025-07-17 22:41:00,581.33,10142.0,India
500994,P1017,Jeans,Fashion,2,2025-07-17 22:41:00,1442.64,10142.0,India
500995,P1001,Wireless Mouse,Electronics,5,2025-12-31 16:17:00,754.05,10142.0,India
500996,P1015,Running Shoes,Fashion,3,2025-01-13 15:25:00,2559.86,10142.0,India
500996,P1002,Bluetooth Speaker,Electronics,5,2025-01-13 15:25:00,1524.67,10142.0,India
500996,P1016,T-Shirt,Fashion,4,2025-01-13 15:25:00,630.58,10142.0,India
500997,P1011,Desk Lamp,Home,4,2025-03-20 22:52:00,1359.13,10143.0,Australia
500997,P1005,Keyboard,Electronics,2,2025-03-20 22:52:00,1261.85,10143.0,Australia
500997,P1013,Headphones,Electronics,3,2025-03-20 22:52:00,2152.56,10143.0,Australia
500997,P1010,Phone Cover,Accessories,1,2025-03-20 22:52:00,380.66,10143.0,Australia
500998,P1014,Fitness Band,Electronics,5,2025-10-19 11:26:00,1823.53,10143.0,Australia
500998,P1007,Water Bottle,Lifestyle,1,2025-10-19 11:26:00,438.18,10143.0,Australia
500999,P1003,USB-C Cable,Accessories,2,2025-01-20 12:46:00,297.1,10143.0,Australia
500999,P1016,T-Shirt,Fashion,1,2025-01-20 12:46:00,548.68,10143.0,Australia
500999,P1011,Desk Lamp,Home,5,2025-01-20 12:46:00,1358.21,10143.0,Australia
500999,P1016,T-Shirt,Fashion,3,2025-01-20 12:46:00,608.23,10143.0,Australia
501000,P1017,Jeans,Fashion,2,2025-06-19 18:42:00,1652.65,10143.0,Australia
501000,P1017,Jeans,Fashion,3,2025-06-19 18:42:00,1696.92,10143.0,Australia
501000,P1008,Travel Backpack,Lifestyle,2,2025-06-19 18:42:00,2018.61,10143.0,Australia
501001,P1016,T-Shirt,Fashion,4,2025-05-20 13:32:00,545.24,10143.0,Australia
501001,P1009,Smart Watch,Electronics,1,2025-05-20 13:32:00,3193.38,10143.0,Australia
501001,P1008,Travel Backpack,Lifestyle,2,2025-05-20 13:32:00,1885.46,10143.0,Australia
501002,P1012,Coffee Mug,Home,4,2025-02-20 19:34:00,208.65,10143.0,Australia
501002,P1011,Desk Lamp,Home,3,2025-02-20 19:34:00,1190.18,10143.0,Australia
501002,P1016,T-Shirt,Fashion,1,2025-02-20 19:34:00,631.94,10143.0,Australia
501002,P1002,Bluetooth Speaker,Electronics,4,2025-02-20 19:34:00,1470.8,10143.0,Australia
501002,P1014,Fitness Band,Electronics,4,2025-02-20 19:34:00,1971.11,10143.0,Australia
